------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:   Kp: 0.013000   KpAlt: 0.025000   Kd: 0.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision       10       |  PID I Precision:         70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID pAlt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
3192,0.00,0,0,0,0,0.00,0,0,0
3243,0.00,0,0,0,0,0.00,0,0,0
3293,0.00,0,0,0,0,0.00,0,0,0
3343,0.00,0,0,0,0,0.00,0,0,0
3393,0.00,0,0,0,0,0.00,0,0,0
3443,0.00,0,0,0,0,0.00,0,0,0
3493,0.00,0,0,0,0,0.00,0,0,0
3543,0.00,0,0,0,0,0.00,0,0,0
3593,0.00,0,0,0,0,0.00,0,0,0
3643,0.00,0,0,0,0,0.00,0,0,0
3693,0.00,0,0,0,0,0.00,0,0,0
3743,0.00,0,0,0,0,0.00,0,0,0
3793,0.00,0,0,0,0,0.00,0,0,0
3843,0.00,0,0,0,0,0.00,0,0,0
3893,0.00,0,0,0,0,0.00,0,0,0
3943,0.00,0,0,0,0,0.00,0,0,0
3993,0.00,0,0,0,0,0.00,0,0,0
4043,0.00,0,0,0,0,0.00,0,0,0
4093,0.00,0,0,0,0,0.00,0,0,0
4143,0.00,0,0,0,0,0.00,0,0,0
4193,0.00,0,0,0,0,0.00,0,0,0
4243,0.00,0,0,0,0,0.00,0,0,0
4293,0.00,0,0,0,0,0.00,0,0,0
4343,0.00,0,0,0,0,0.00,0,0,0
4393,0.00,0,0,0,0,0.00,0,0,0
4443,0.00,0,0,0,0,0.00,0,0,0
4493,0.00,0,0,0,0,0.00,0,0,0
4543,0.00,0,0,0,0,0.00,0,0,0
4593,0.00,0,0,0,0,0.00,0,0,0
4643,0.00,0,0,0,0,0.00,0,0,0
4694,0.00,0,0,0,0,0.00,0,0,0
4744,0.00,0,0,0,0,0.00,0,0,0
4794,0.00,0,0,0,0,0.00,0,0,0
4844,0.00,0,0,0,0,0.00,0,0,0
4894,0.00,0,0,0,0,0.00,0,0,0
4944,0.00,0,0,0,0,0.00,0,0,0
4994,0.00,0,0,0,0,0.00,0,0,0
5044,0.00,0,0,0,0,0.00,0,0,0
5094,0.00,0,0,0,0,0.00,0,0,0
5144,0.00,0,0,0,0,0.00,0,0,0
5194,0.00,0,0,0,0,0.00,0,0,0
5244,0.00,0,0,0,0,0.00,0,0,0
5294,0.00,0,0,0,0,0.00,0,0,0
5344,0.00,0,0,0,0,0.00,0,0,0
5394,0.00,0,0,0,0,0.00,0,0,0
5444,0.00,0,0,0,0,0.00,0,0,0
5494,inf,0,0,0,0,inf,0,0,0
5544,inf,0,0,0,0,inf,0,0,0
5594,inf,0,0,0,0,inf,0,0,0
5644,459.09,19,40,0,0,inf,40,0,0
5694,459.09,0,40,0,0,inf,40,0,0
5744,549.37,27,39,0,0,-90.28,79,0,0
5794,549.37,0,39,0,0,-90.28,79,0,0
5844,723.21,8,37,0,0,-173.83,116,0,0
5894,723.21,0,37,0,0,-173.83,116,0,0
5944,702.74,0,37,0,0,20.46,153,0,0
5994,1039.86,0,33,0,0,-337.12,186,0,0
6044,1042.03,5,33,0,0,-2.17,219,0,0
6094,1431.43,0,28,0,0,-389.41,247,0,0
6144,1702.03,15,24,0,0,-254.99,298,0,0
6194,1719.20,3,24,0,0,-17.17,322,0,0
6244,2005.88,6,20,0,0,-16.23,362,0,0
6294,2255.98,6,17,0,0,-16.84,396,0,0
6344,2470.76,2,14,0,0,4.89,424,0,0
6394,2678.57,0,11,0,0,13.46,446,0,0
6444,3032.75,2,7,0,0,-167.42,471,0,0
6494,3191.49,0,5,0,0,-161.80,483,0,0
6544,3336.30,0,3,0,0,17.16,494,0,0
6594,3594.54,0,1,0,0,15.30,496,0,0
6644,3675.57,0,0,-1,0,9.03,497,2,0
6694,3886.01,0,-3,0,0,-115.27,504,2,0
6744,4071.66,-4,-6,0,0,-112.83,521,2,0
6794,4126.55,0,-6,0,0,18.24,539,2,0
6844,4242.08,-7,-8,0,0,8.41,569,2,0
6894,4345.31,0,-9,0,0,-55.92,595,2,0
6944,4411.76,-5,-10,0,0,-56.36,633,2,0
6994,4398.83,0,-10,0,0,16.83,663,2,0
7044,4641.09,-4,-13,0,0,-341.86,707,2,0
7094,4724.41,-9,-14,0,0,-423.95,752,2,0
7144,4798.46,-13,-15,0,0,-499.24,799,2,0
7194,4297.99,0,-9,0,0,459.38,831,2,0
7244,4400.12,-2,-10,0,0,0.00,874,2,0
7294,4319.03,-7,-9,0,0,13.72,910,2,0
7344,4306.63,0,-9,0,0,41.19,937,2,0
7394,4274.72,-5,-8,0,0,26.97,971,2,0
7444,4256.53,0,-8,0,0,-15.65,995,2,0
7494,4285.71,-3,-8,0,0,-44.83,1027,2,0
7544,4260.15,0,-8,0,0,41.54,1052,2,0
7595,4243.28,-1,-8,0,0,38.76,1085,2,0
7645,4257.73,-7,-8,0,0,26.76,1118,2,0
7695,4299.23,0,-9,0,0,-24.50,1144,2,0
7745,4226.54,-6,-8,0,0,1.19,1176,2,0
7795,4213.48,0,-7,0,0,37.01,1198,2,0
7845,4199.33,-5,-7,0,0,36.76,1227,2,0
7895,4166.67,0,-7,0,0,26.79,1248,2,0
7945,4109.59,0,-6,0,0,29.48,1268,2,0
7995,4069.45,0,-6,0,0,23.32,1293,2,0
8045,4065.04,0,-6,0,0,-9.89,1310,2,0
8095,4038.77,-3,-5,0,0,16.38,1331,2,0
8145,3985.12,0,-5,0,0,13.81,1346,2,0
8195,3981.95,0,-4,0,0,-8.44,1359,2,0
8245,3941.15,0,-4,0,0,-33.88,1370,2,0
8295,3833.38,0,-3,0,0,34.60,1386,3,0
8345,3803.25,0,-2,0,0,-7.70,1392,3,0
8395,3735.99,0,-1,0,0,22.47,1397,3,0
8445,3709.20,0,-1,0,0,-20.98,1400,4,0
8495,3677.37,0,-1,-1,0,30.91,1403,6,0
8545,3639.89,0,0,0,0,-9.69,1403,7,0
8595,3609.24,0,0,0,0,-17.58,1403,7,0
8645,3569.73,0,0,0,0,-10.17,1403,8,0
8695,3519.47,0,1,1,0,29.98,1404,11,0
8745,3457.02,0,1,0,0,18.42,1407,11,0
8795,3446.69,0,1,0,0,21.52,1411,11,0
8845,3384.48,0,2,0,0,18.43,1417,11,0
8895,3409.09,0,2,0,0,-53.39,1422,11,0
8945,3400.59,0,2,0,0,56.43,1428,11,0
8995,3415.30,0,2,0,0,-39.96,1434,11,0
9046,3402.90,0,2,0,0,31.16,1440,11,0
9096,3449.86,0,1,0,0,-29.89,1445,11,0
9146,3456.22,0,1,0,0,11.99,1449,11,0
9196,3504.67,0,1,0,0,-28.43,1452,11,0
9246,3524.44,0,0,1,0,-43.35,1453,12,0
9296,3517.82,0,1,1,0,471.54,1464,13,0
9346,3506.31,0,1,0,0,254.03,1470,13,0
9396,3491.62,0,1,0,0,23.73,1473,14,0
9446,3552.82,0,0,1,0,-32.52,1474,17,0
9496,3557.03,0,0,1,0,34.92,1474,19,0
9546,3610.11,0,0,0,0,-42.08,1474,19,0
9596,3569.73,0,0,0,0,18.79,1474,19,0
9646,3631.08,0,0,0,0,-47.71,1474,19,0
9696,3631.96,0,0,0,0,28.36,1474,20,0
9746,3671.97,0,0,-1,0,-50.53,1474,22,0
9796,3672.87,0,0,-1,0,22.62,1475,24,0
9846,3673.77,0,0,-1,0,15.36,1477,26,0
9896,3663.90,0,0,-1,0,20.70,1478,29,0
9946,3708.28,0,-1,0,0,-30.01,1481,30,0
9996,3699.14,0,-1,0,0,41.51,1484,31,0
10046,3663.90,0,0,-1,0,15.28,1494,33,0
10096,3671.97,0,0,-1,0,-40.89,1494,35,0
10146,3596.26,0,0,0,0,7.00,1494,35,0
10196,3600.58,0,0,0,0,22.42,1494,35,0
10246,3598.85,0,0,0,0,-8.57,1494,35,0
10296,3610.98,0,0,0,0,-36.14,1494,35,0
10346,3585.09,0,0,0,0,24.15,1494,35,0
10396,3549.46,0,0,1,0,13.49,1494,36,0
10446,3587.66,0,0,0,0,416.61,1504,36,0
10496,3535.23,0,0,1,0,377.13,1512,37,0
10546,3560.41,0,0,0,0,-10.11,1512,38,0
10596,3549.46,0,0,1,0,27.08,1512,40,0
10646,3589.38,0,0,0,0,-29.81,1512,41,0
10696,3576.54,0,0,0,0,34.44,1512,41,0
10746,3591.95,0,0,1,0,24.51,1512,42,0
10796,3582.52,0,0,0,0,7.72,1512,42,0
10846,3616.20,0,0,0,0,-25.11,1512,42,0
10896,3548.62,0,0,1,0,21.11,1512,43,0
10946,3610.98,0,0,0,0,-42.95,1512,43,0
10996,3539.41,0,0,1,0,20.16,1512,45,0
11046,3570.58,0,0,0,0,-22.80,1512,46,0
11096,3574.83,0,0,0,0,17.12,1512,47,0
11146,3600.58,0,0,0,0,26.80,1512,47,0
11196,3568.03,0,0,0,0,14.49,1512,47,0
11246,3640.78,0,0,-1,0,-41.93,1512,48,0
11296,3568.03,0,0,0,0,19.63,1512,48,0
11346,3631.08,0,0,0,0,-42.57,1512,48,0
11396,3621.44,0,0,0,0,31.75,1512,49,0
11446,3579.95,0,0,0,0,-5.12,1512,49,0
11496,3574.83,0,0,0,0,26.61,1512,50,0
11546,3627.57,0,0,0,0,-19.20,1512,50,0
11596,3608.37,0,0,0,0,-27.11,1512,50,0
11646,3638.13,0,0,0,0,-16.69,1512,51,0
11696,3610.98,0,0,0,0,33.34,1512,52,0
11746,3639.89,0,0,0,0,-19.33,1512,53,0
11796,3621.44,0,0,0,0,38.88,1512,54,0
11846,3585.09,0,0,0,0,23.29,1512,54,0
11896,3558.72,0,0,1,0,20.38,1512,55,0
11947,3600.58,0,0,0,0,6.80,1512,55,0
11997,3587.66,0,0,0,0,32.03,1512,55,0
12047,3621.44,0,0,0,0,-40.63,1512,55,0
12097,3608.37,0,0,0,0,-43.42,1512,55,0
12147,3597.12,0,0,0,0,-27.99,1512,55,0
12197,3597.12,0,0,0,0,-27.59,1512,55,0
12247,3580.81,0,0,0,0,18.04,1512,55,0
12297,3591.09,0,0,0,0,6.83,1512,55,0
12347,3577.39,0,0,0,0,10.27,1512,55,0
12397,3573.98,0,0,0,0,24.87,1512,55,0
12447,3624.06,0,0,0,0,-27.80,1512,55,0
12497,3607.50,0,0,0,0,-28.92,1512,55,0
12547,3650.52,0,0,-1,0,-29.08,1512,57,0
12597,3609.24,0,0,0,0,0.00,1512,57,0
12647,3671.07,0,0,-1,0,-39.11,1512,59,0
12697,3643.43,0,0,-1,0,41.17,1513,62,0
12747,3662.11,0,0,-1,0,-52.87,1513,64,0
12797,3832.40,0,-3,0,0,-282.94,7204,65,0
12847,3617.94,0,0,0,0,0.87,7204,65,0
12897,3618.82,0,0,0,0,16.66,7204,65,0
12947,3639.89,0,0,0,0,-18.45,7204,66,0
12997,3592.81,0,0,0,0,-18.45,7204,66,0
13047,3579.95,0,0,0,0,8.56,7204,66,0
13097,3548.62,0,0,1,0,12.64,7204,68,0
13147,3530.24,0,0,1,0,27.63,7204,70,0
13197,3530.24,0,0,1,0,20.89,7205,73,0
13247,3569.73,0,0,0,0,-30.32,7205,74,0
13297,3558.72,0,0,1,0,11.86,7205,76,0
13347,3569.73,0,0,0,0,-20.27,7205,77,0
13398,3583.37,0,0,0,0,18.93,7205,78,0
13448,3581.66,0,0,0,0,-23.79,7205,79,0
13498,3585.09,0,0,0,0,17.22,7205,80,0
13548,3582.52,0,0,0,0,15.47,7205,80,0
13598,3574.83,0,0,0,0,25.74,7205,80,0
13648,3580.81,0,0,0,0,-30.51,7205,82,0
13698,3587.66,0,0,0,0,23.32,7205,82,0
13748,3627.57,0,0,0,0,-20.93,7205,82,0
13798,3598.85,0,0,0,0,-16.47,7205,82,0
13848,3617.07,0,0,0,0,-8.70,7205,82,0
13898,3564.64,0,0,0,0,26.46,7205,82,0
13948,3580.81,0,0,0,0,-12.78,7205,82,0
13998,3587.66,0,0,0,0,23.32,7205,82,0
14048,3610.11,0,0,0,0,-22.45,7205,82,0
14098,3608.37,0,0,0,0,-34.62,7205,82,0
14148,3660.32,0,0,-1,0,-42.38,7205,83,0
14198,3650.52,0,0,-1,0,20.55,7205,85,0
14248,3684.60,0,-1,-1,0,-23.38,7206,88,0
14298,3671.97,0,0,-1,0,23.52,7207,90,0
14348,3631.96,0,0,0,0,31.94,7208,92,0
14398,3569.73,0,0,0,0,17.07,7208,92,0
14448,3620.56,0,0,0,0,-32.91,7208,92,0
14498,3547.78,0,0,1,0,21.95,7208,93,0
14548,3591.09,0,0,1,0,6.76,7208,94,0
14598,3568.88,0,0,0,0,19.64,7208,94,0
14648,3600.58,0,0,1,0,22.95,7208,95,0
14698,3589.38,0,0,0,0,71.84,7208,97,0
14748,3615.33,0,0,0,0,-16.48,7208,97,0
14798,3548.62,0,0,1,0,20.26,7208,98,0
14848,3610.11,0,0,0,0,-45.47,7208,98,0
14898,3587.66,0,0,0,0,32.03,7208,98,0
14948,3620.56,0,0,0,0,-37.19,7208,98,0
14998,3587.66,0,0,0,0,42.54,7208,98,0
15048,3615.33,0,0,0,0,-24.23,7208,98,0
15098,3597.98,0,0,0,0,-17.34,7208,98,0
15148,3592.81,0,0,0,0,-17.34,7208,98,0
15198,3619.69,0,0,0,0,366.49,7217,98,0
15248,3612.72,0,0,0,0,453.43,7227,98,0
15298,3567.18,0,0,0,0,446.73,7236,98,0
15348,3551.98,0,0,1,0,337.06,7243,99,0
15398,3526.09,0,0,1,0,252.24,7247,100,0
15448,3527.75,0,0,1,0,57.33,7248,101,0
15498,3689.13,0,-1,-1,0,-236.89,7250,102,0
15548,3559.56,0,0,1,0,41.88,7250,104,0
15598,3569.73,0,0,0,0,-20.27,7250,105,0
15648,3575.69,0,0,0,0,24.89,7250,106,0
15698,3569.73,0,0,0,0,17.93,7250,106,0
15748,3557.87,0,0,1,0,3.38,7250,108,0
15798,3579.95,0,0,0,0,-7.67,7250,108,0
15848,3597.98,0,0,0,0,-31.01,7250,108,0
15898,3706.45,0,-1,0,0,-167.04,7251,109,0
15948,3620.56,0,0,0,0,29.96,7251,110,0
15998,3639.89,0,0,0,0,-18.45,7251,111,0
16048,3631.96,0,0,0,0,18.56,7251,112,0
16098,3635.48,0,0,0,0,-26.24,7251,112,0
16148,3568.03,0,0,0,0,8.51,7251,112,0
16198,3619.69,0,0,0,0,-45.71,7251,112,0
16248,3597.98,0,0,0,0,-10.44,7251,112,0
16299,3640.78,0,0,-1,0,-41.93,7251,113,0
16349,3597.98,0,0,0,0,-6.07,7251,113,0
16399,3632.84,0,0,0,0,-36.58,7251,113,0
16449,3569.73,0,0,0,0,5.10,7251,113,0
16499,3624.06,0,0,0,0,-31.25,7251,113,0
16549,3608.37,0,0,0,0,-25.20,7251,113,0
16599,3642.54,0,0,-1,0,-34.17,7251,114,0
16649,3629.32,0,0,0,0,9.69,7251,114,0
16699,3660.32,0,0,-1,0,-28.36,7251,116,0
16749,3597.12,0,0,0,0,6.12,7251,116,0
16799,3652.30,0,0,-1,0,-45.66,7251,117,0
16849,3621.44,0,0,0,0,28.20,7251,118,0
16899,3598.85,0,0,0,0,11.33,7251,118,0
16949,3598.85,0,0,0,0,-39.76,7251,118,0
16999,3624.06,0,0,0,0,-25.22,7251,118,0
17049,3608.37,0,0,0,0,-18.31,7251,118,0
17099,3659.43,0,0,-1,0,-40.61,7251,119,0
17149,3585.09,0,0,0,0,23.29,7251,119,0
17199,3631.08,0,0,0,0,-43.42,7251,119,0
17249,3597.98,0,0,0,0,-19.08,7251,119,0
17299,3582.52,0,0,0,0,14.60,7251,119,0
17349,3579.10,0,0,0,0,10.28,7251,119,0
17399,3610.11,0,0,0,0,-22.45,7251,119,0
17449,3565.49,0,0,0,0,24.75,7251,119,0
17499,3528.58,0,0,1,0,53.94,7251,120,0
17549,3600.58,0,0,-1,0,22.24,7251,122,0
17599,3582.52,0,0,0,0,17.19,7251,123,0
17649,3557.87,0,0,1,0,43.57,7251,125,0
17699,3590.23,0,0,0,0,22.26,7251,125,0
17750,3540.24,0,0,1,0,27.79,7251,126,0
17800,3600.58,0,0,1,0,12.72,7251,127,0
17850,3579.10,0,0,0,0,9.42,7251,127,0
17900,3490.00,0,1,0,0,90.81,7252,127,0
17950,3551.14,0,0,1,0,6.74,7252,129,0
18000,3550.30,0,0,1,0,-0.84,7252,131,0
18050,3559.56,0,0,1,0,20.39,7252,133,0
18100,3600.58,0,0,0,0,20.67,7252,133,0
18150,3598.85,0,0,0,0,-46.85,7252,133,0
18200,3653.19,0,0,-1,0,-46.55,7252,134,0
18250,3639.89,0,0,0,0,31.18,7252,135,0
18300,3607.50,0,0,0,0,19.33,7252,135,0
18350,3577.39,0,0,0,0,30.98,7252,135,0
18400,3600.58,0,0,0,0,18.83,7252,135,0
18450,3597.98,0,0,0,0,-31.25,7252,135,0
18500,3617.94,0,0,0,0,-10.44,7252,135,0
18550,3549.46,0,0,1,0,19.42,7252,136,0
18600,3610.98,0,0,0,0,-45.49,7252,136,0
18650,3610.98,0,0,0,0,30.68,7252,137,0
18700,3597.98,0,0,0,0,31.74,7252,138,0
18750,3597.98,0,0,0,0,-36.30,7252,138,0
18800,3640.78,0,0,-1,0,-42.79,7252,139,0
18850,3629.32,0,0,0,0,10.57,7252,139,0
18900,3618.82,0,0,0,0,14.02,7252,140,0
18950,3589.38,0,0,0,0,9.47,7252,140,0
19000,3614.46,0,0,0,0,-16.47,7252,140,0
19050,3608.37,0,0,0,0,-26.94,7252,140,0
19100,3639.89,0,0,0,0,-18.45,7252,141,0
19150,3630.20,0,0,0,0,20.32,7252,142,0
19200,3650.52,0,0,-1,0,-31.71,7252,143,0
19250,3577.39,0,0,0,0,40.55,7252,143,0
19300,3559.56,0,0,1,0,-19.32,7252,145,0
19350,3568.88,0,0,0,0,11.93,7252,146,0
19400,3599.71,0,0,0,0,19.80,7252,146,0
19450,3588.52,0,0,0,0,21.59,7252,146,0
19500,3626.69,0,0,0,0,-17.45,7252,146,0
19550,3588.52,0,0,0,0,38.18,7252,146,0
19600,3591.09,0,0,1,0,33.03,7252,147,0
19650,3573.13,0,0,0,0,17.96,7252,148,0
19700,3615.33,0,0,0,0,-16.48,7252,148,0
19750,3587.66,0,0,0,0,28.54,7252,148,0
19800,3635.48,0,0,0,0,-26.24,7252,148,0
19850,3610.11,0,0,0,0,39.53,7252,149,0
19900,3588.52,0,0,0,0,-4.29,7252,149,0
19950,3591.09,0,0,0,0,19.64,7252,149,0
20000,3625.82,0,0,0,0,-17.44,7252,149,0
20050,3557.87,0,0,1,0,24.64,7252,150,0
20100,3560.41,0,0,0,0,14.43,7252,150,0
20150,3568.03,0,0,0,0,13.63,7252,151,0
20200,3578.24,0,0,0,0,0.00,7252,151,0
20250,3569.73,0,0,0,0,10.22,7252,152,0
20301,3558.72,0,0,1,0,26.37,7252,153,0
20352,3539.41,0,0,1,0,21.00,7252,155,0
20402,3557.87,0,0,1,0,36.66,7252,156,0
20452,3578.24,0,0,0,0,462.70,7262,156,0
20502,3563.79,0,0,0,0,409.72,7270,156,0
20552,3595.40,0,-4,0,0,-592.64,7277,156,0
20602,3592.81,0,-3,0,0,-550.29,7283,156,0
20652,3658.54,0,0,-1,0,269.19,7290,157,0
20702,3587.66,0,0,0,0,202.13,7293,157,0
20752,3601.44,0,-1,-1,0,-239.26,7296,158,0
20802,3547.78,0,0,1,0,79.79,7297,160,0
20852,3599.71,0,0,0,0,26.58,7297,160,0
20902,3609.24,0,0,0,0,-29.44,7297,160,0
20952,3660.32,0,0,-1,0,-39.76,7297,161,0
21002,3621.44,0,0,0,0,19.34,7297,163,0
21052,3673.77,0,0,-1,0,-29.45,7297,166,0
21102,3654.97,0,0,-1,0,204.05,7301,167,0
21152,3723.93,0,-1,0,0,184.35,7309,167,0
21202,3632.84,0,0,0,0,-40.89,7319,167,0
21252,3639.01,0,0,0,0,-22.81,7319,167,0
21302,3574.83,0,0,0,0,359.08,7326,167,0
21352,3571.43,0,0,0,0,335.84,7332,167,0
21402,3557.87,0,0,1,0,244.41,7337,168,0
21452,3551.98,0,0,1,0,53.79,7338,169,0
21502,3521.95,0,1,1,0,19.96,7339,172,0
21552,3551.98,0,0,1,0,-21.73,7339,175,0
21602,3548.62,0,0,1,0,20.26,7339,177,0
21652,3600.58,0,0,0,0,29.04,7339,177,0
21702,3577.39,0,0,0,0,33.59,7339,177,0
21752,3632.84,0,0,0,0,-34.86,7339,177,0
21803,3608.37,0,0,0,0,-27.98,7339,177,0
21853,3639.89,0,0,0,0,-41.91,7339,177,0
21903,3631.96,0,0,0,0,28.36,7339,178,0
21953,3662.11,0,0,-1,0,-8.03,7340,181,0
22003,3643.43,0,0,-1,0,41.17,7341,184,0
22053,3653.19,0,0,-1,0,-43.95,7341,185,0
22103,3642.54,0,0,-1,0,18.67,7341,187,0
22153,3639.89,0,0,0,0,-1.77,7341,188,0
22203,3619.69,0,0,0,0,20.20,7341,188,0
22253,3660.32,0,0,-1,0,-26.60,7341,190,0
22303,3592.81,0,-1,0,0,-241.35,7343,191,0
22353,3627.57,0,0,0,0,147.92,7346,191,0
22403,3603.17,0,-3,0,0,-420.27,7351,191,0
22453,3559.56,0,0,1,0,-2.53,7351,193,0
22503,3596.26,0,0,0,0,-13.89,7351,193,0
22553,3583.37,0,0,0,0,19.80,7351,193,0
22603,3572.28,0,0,0,0,19.67,7351,193,0
22653,3590.23,0,0,0,0,30.17,7351,193,0
22703,3538.57,0,0,1,0,33.71,7351,195,0
22753,3591.09,0,0,1,0,15.26,7351,196,0
22803,3581.66,0,0,0,0,18.05,7351,196,0
22853,3600.58,0,0,0,0,28.35,7351,196,0
22903,3577.39,0,0,0,0,32.72,7351,196,0
22953,3570.58,0,0,0,0,-12.70,7351,197,0
23003,3566.33,0,0,0,0,23.90,7351,198,0
23053,3559.56,0,0,1,0,0.00,7351,200,0
23103,3549.46,0,0,1,0,31.35,7351,202,0
23153,3599.71,0,0,0,0,17.12,7351,202,0
23203,3577.39,0,0,0,0,31.85,7351,202,0
23254,3599.71,0,0,0,0,11.93,7351,202,0
23304,3596.26,0,0,0,0,-25.97,7351,202,0
23354,3618.82,0,0,0,0,-38.87,7351,202,0
23404,3585.94,0,0,0,0,29.39,7351,202,0
23454,3597.98,0,0,0,0,-47.78,7351,202,0
23504,3588.52,0,0,0,0,11.20,7351,202,0
23554,3640.78,0,0,-1,0,-41.93,7351,203,0
23604,3618.82,0,0,0,0,21.08,7351,203,0
23654,3661.22,0,0,-1,0,-29.25,7351,205,0
23704,3642.54,0,0,-1,0,21.35,7351,208,0
23754,3628.45,0,0,0,0,11.45,7351,209,0
23804,3631.08,0,0,0,0,30.13,7351,210,0
23854,3652.30,0,0,-1,0,-11.52,7351,213,0
23904,3607.50,0,0,0,0,-21.07,7351,213,0
23954,3619.69,0,0,0,0,-8.71,7351,214,0
24004,3618.82,0,0,0,0,2.62,7351,215,0
24054,3650.52,0,0,-1,0,-29.08,7351,217,0
24104,3621.44,0,0,0,0,27.31,7351,218,0
24154,3549.46,0,0,1,0,31.35,7351,219,0
24204,3547.78,0,0,1,0,33.89,7351,221,0
24254,3541.08,0,0,1,0,16.80,7351,223,0
24304,3529.41,0,0,1,0,29.31,7351,226,0
24354,3472.22,0,1,0,0,67.18,7352,227,0
24404,3558.72,0,0,1,0,28.08,7352,228,0
24454,3560.41,0,0,0,0,-10.95,7352,229,0
24504,3531.90,0,0,1,0,25.13,7352,232,0
24554,3561.25,0,0,0,0,-51.66,7353,234,0
24604,3547.78,0,0,1,0,33.89,7353,236,0
24654,3559.56,0,0,1,0,-38.44,7354,239,0
24704,3566.33,0,0,0,0,23.90,7354,240,0
24754,3570.58,0,0,0,0,13.65,7354,240,0
24804,3576.54,0,0,0,0,31.83,7354,240,0
24854,3631.96,0,0,0,0,-33.11,7354,240,0
24904,3621.44,0,0,0,0,30.86,7354,241,0
24954,3621.44,0,0,0,0,-40.63,7354,241,0
25004,3630.20,0,0,0,0,11.46,7354,242,0
25054,3684.60,0,-1,-1,0,-42.05,7355,245,0
25104,3672.87,0,0,-1,0,22.62,7356,247,0
25154,3708.28,0,-1,0,0,-19.15,7359,248,0
25204,3651.41,0,0,-1,0,23.26,7360,251,0
25254,3607.50,0,0,0,0,34.34,7360,251,0
25304,3597.98,0,0,0,0,-36.35,7360,251,0
25354,3599.71,0,0,0,0,21.42,7360,251,0
25404,3541.08,0,0,1,0,7.54,7360,253,0
25454,3580.81,0,0,0,0,-31.35,7360,254,0
25504,3574.83,0,0,0,0,25.74,7360,254,0
25554,3591.09,0,0,1,0,24.64,7360,255,0
25604,3587.66,0,0,0,0,23.32,7360,255,0
25654,3569.73,0,0,0,0,-10.17,7360,256,0
25704,3559.56,0,0,1,0,20.39,7360,257,0
25754,3549.46,0,0,1,0,17.73,7360,258,0
25804,3519.47,0,1,1,0,2.48,7362,260,0
25854,3526.09,0,0,1,0,243.70,7367,261,0
25904,3588.52,0,0,0,0,48.73,7368,261,0
25954,3557.87,0,0,1,0,26.35,7368,262,0
26004,3632.84,0,0,0,0,-37.44,7368,262,0
26054,3621.44,0,0,0,0,21.11,7368,263,0
26104,3649.63,0,0,-1,0,-35.18,7368,264,0
26155,3621.44,0,0,0,0,21.11,7368,265,0
26205,3654.08,0,0,-1,0,35.96,7369,267,0
26255,3609.24,0,-2,0,0,-352.25,7372,267,0
26305,3658.54,0,0,-1,0,254.85,7378,268,0
26355,3671.07,0,0,-1,0,-38.23,7388,269,0
26405,3587.66,0,0,0,0,31.16,7388,269,0
