Microcontroller Governor - Abrupt Load Decrease(1500 W)
Trial: 8
Date: 4-5-2023
Time: 3:48 PM
Ambient Temp: 80
Head Temp: 218.4

------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:  Kp: 0.013  KpAlt: 0.025  Kd: 0.100  KdAlt: 4.000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                 300
                             |
RPM Precision:       20      |  PID Kp Alt Range:        70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID p Alt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
1729,0.00,0,0,0,0,0.00,0,0,0
1779,0.00,0,0,0,0,0.00,0,0,0
1829,0.00,0,0,0,0,0.00,0,0,0
1879,0.00,0,0,0,0,0.00,0,0,0
1929,0.00,0,0,0,0,0.00,0,0,0
1979,0.00,0,0,0,0,0.00,0,0,0
2029,0.00,0,0,0,0,0.00,0,0,0
2079,0.00,0,0,0,0,0.00,0,0,0
2129,0.00,0,0,0,0,0.00,0,0,0
2179,0.00,0,0,0,0,0.00,0,0,0
2229,0.00,0,0,0,0,0.00,0,0,0
2279,0.00,0,0,0,0,0.00,0,0,0
2329,0.00,0,0,0,0,0.00,0,0,0
2379,0.00,0,0,0,0,0.00,0,0,0
2429,0.00,0,0,0,0,0.00,0,0,0
2479,0.00,0,0,0,0,0.00,0,0,0
2529,0.00,0,0,0,0,0.00,0,0,0
2579,0.00,0,0,0,0,0.00,0,0,0
2629,0.00,0,0,0,0,0.00,0,0,0
2679,0.00,0,0,0,0,0.00,0,0,0
2729,0.00,0,0,0,0,0.00,0,0,0
2779,0.00,0,0,0,0,0.00,0,0,0
2829,0.00,0,0,0,0,0.00,0,0,0
2879,0.00,0,0,0,0,0.00,0,0,0
2929,0.00,0,0,0,0,0.00,0,0,0
2979,0.00,0,0,0,0,0.00,0,0,0
3030,0.00,0,0,0,0,0.00,0,0,0
3080,0.00,0,0,0,0,0.00,0,0,0
3130,0.00,0,0,0,0,0.00,0,0,0
3180,0.00,0,0,0,0,0.00,0,0,0
3230,0.00,0,0,0,0,0.00,0,0,0
3280,0.00,0,0,0,0,0.00,0,0,0
3330,0.00,0,0,0,0,0.00,0,0,0
3380,0.00,0,0,0,0,0.00,0,0,0
3430,0.00,0,0,0,0,0.00,0,0,0
3480,0.00,0,0,0,0,0.00,0,0,0
3530,0.00,0,0,0,0,0.00,0,0,0
3580,0.00,0,0,0,0,0.00,0,0,0
3630,0.00,0,0,0,0,0.00,0,0,0
3680,0.00,0,0,0,0,0.00,0,0,0
3730,0.00,0,0,0,0,0.00,0,0,0
3780,0.00,0,0,0,0,0.00,0,0,0
3830,0.00,0,0,0,0,0.00,0,0,0
3880,0.00,0,0,0,0,0.00,0,0,0
3930,0.00,0,0,0,0,0.00,0,0,0
3980,0.00,0,0,0,0,0.00,0,0,0
4030,0.00,0,0,0,0,0.00,0,0,0
4080,0.00,0,0,0,0,0.00,0,0,0
4130,0.00,0,0,0,0,0.00,0,0,0
4180,0.00,0,0,0,0,0.00,0,0,0
4230,0.00,0,0,0,0,0.00,0,0,0
4280,0.00,0,0,0,0,0.00,0,0,0
4330,0.00,0,0,0,0,0.00,0,0,0
4380,0.00,0,0,0,0,0.00,0,0,0
4430,0.00,0,0,0,0,0.00,0,0,0
4480,0.00,0,0,0,0,0.00,0,0,0
4530,0.00,0,0,0,0,0.00,0,0,0
4580,0.00,0,0,0,0,0.00,0,0,0
4630,0.00,0,0,0,0,0.00,0,0,0
4680,0.00,0,0,0,0,0.00,0,0,0
4730,0.00,0,0,0,0,0.00,0,0,0
4780,0.00,0,0,0,0,0.00,0,0,0
4830,0.00,0,0,0,0,0.00,0,0,0
4880,0.00,0,0,0,0,0.00,0,0,0
4930,0.00,0,0,0,0,0.00,0,0,0
4980,0.00,0,0,0,0,0.00,0,0,0
5030,0.00,0,0,0,0,0.00,0,0,0
5080,0.00,0,0,0,0,0.00,0,0,0
5130,0.00,0,0,0,0,0.00,0,0,0
5180,0.00,0,0,0,0,0.00,0,0,0
5230,0.00,0,0,0,0,0.00,0,0,0
5280,0.00,0,0,0,0,0.00,0,0,0
5330,0.00,0,0,0,0,0.00,0,0,0
5380,0.00,0,0,0,0,0.00,0,0,0
5430,0.00,0,0,0,0,0.00,0,0,0
5480,0.00,0,0,0,0,0.00,0,0,0
