Microcontroller Governor - Abrupt Load Decrease(1500 W)
Trial: 1
Date: 4-5-2023
Time: 3:32 PM
Ambient Temp: 82
Head Temp: 221.1

------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:  Kp: 0.013  KpAlt: 0.025  Kd: 0.100  KdAlt: 4.000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                 300
                             |
RPM Precision:       20      |  PID Kp Alt Range:        70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID p Alt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
1715,0.00,0,0,0,0,0.00,0,0,0
1765,0.00,0,0,0,0,0.00,0,0,0
1815,0.00,0,0,0,0,0.00,0,0,0
1865,0.00,0,0,0,0,0.00,0,0,0
1915,0.00,0,0,0,0,0.00,0,0,0
1965,0.00,0,0,0,0,0.00,0,0,0
2015,0.00,0,0,0,0,0.00,0,0,0
2065,0.00,0,0,0,0,0.00,0,0,0
2115,0.00,0,0,0,0,0.00,0,0,0
2165,0.00,0,0,0,0,0.00,0,0,0
2215,0.00,0,0,0,0,0.00,0,0,0
2265,0.00,0,0,0,0,0.00,0,0,0
2315,0.00,0,0,0,0,0.00,0,0,0
2365,0.00,0,0,0,0,0.00,0,0,0
2415,0.00,0,0,0,0,0.00,0,0,0
2465,0.00,0,0,0,0,0.00,0,0,0
2515,0.00,0,0,0,0,0.00,0,0,0
2565,0.00,0,0,0,0,0.00,0,0,0
2615,0.00,0,0,0,0,0.00,0,0,0
2665,0.00,0,0,0,0,0.00,0,0,0
2715,0.00,0,0,0,0,0.00,0,0,0
2765,0.00,0,0,0,0,0.00,0,0,0
2816,0.00,0,0,0,0,0.00,0,0,0
2866,0.00,0,0,0,0,0.00,0,0,0
2916,0.00,0,0,0,0,0.00,0,0,0
2966,0.00,0,0,0,0,0.00,0,0,0
3016,0.00,0,0,0,0,0.00,0,0,0
3066,0.00,0,0,0,0,0.00,0,0,0
3116,0.00,0,0,0,0,0.00,0,0,0
3166,0.00,0,0,0,0,0.00,0,0,0
3216,0.00,0,0,0,0,0.00,0,0,0
3266,0.00,0,0,0,0,0.00,0,0,0
3316,0.00,0,0,0,0,0.00,0,0,0
3366,0.00,0,0,0,0,0.00,0,0,0
3416,0.00,0,0,0,0,0.00,0,0,0
3466,0.00,0,0,0,0,0.00,0,0,0
3516,0.00,0,0,0,0,0.00,0,0,0
3566,0.00,0,0,0,0,0.00,0,0,0
3616,0.00,0,0,0,0,0.00,0,0,0
3666,0.00,0,0,0,0,0.00,0,0,0
3716,0.00,0,0,0,0,0.00,0,0,0
3766,0.00,0,0,0,0,0.00,0,0,0
3816,0.00,0,0,0,0,0.00,0,0,0
3866,0.00,0,0,0,0,0.00,0,0,0
3916,0.00,0,0,0,0,0.00,0,0,0
3966,0.00,0,0,0,0,0.00,0,0,0
4016,0.00,0,0,0,0,0.00,0,0,0
4066,0.00,0,0,0,0,0.00,0,0,0
4116,0.00,0,0,0,0,0.00,0,0,0
4166,0.00,0,0,0,0,0.00,0,0,0
4216,0.00,0,0,0,0,0.00,0,0,0
4267,0.00,0,0,0,0,0.00,0,0,0
4317,0.00,0,0,0,0,0.00,0,0,0
4367,0.00,0,0,0,0,0.00,0,0,0
4417,0.00,0,0,0,0,0.00,0,0,0
4467,0.00,0,0,0,0,0.00,0,0,0
