------ Microcontroller Engine Governor - Version: 1.11 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.010000   Ki: 0.000000   Kd: 3.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         22
                             |
Start Steps:         900     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
87,0.00,0,0,0,0
137,0.00,0,0,0,0
187,0.00,0,0,0,0
237,0.00,0,0,0,0
287,0.00,0,0,0,0
337,0.00,0,0,0,0
387,0.00,0,0,0,0
437,0.00,0,0,0,0
487,0.00,0,0,0,0
537,0.00,0,0,0,0
587,0.00,0,0,0,0
637,0.00,0,0,0,0
687,0.00,0,0,0,0
737,0.00,0,0,0,0
787,0.00,0,0,0,0
837,0.00,0,0,0,0
887,0.00,0,0,0,0
937,0.00,0,0,0,0
987,0.00,0,0,0,0
1037,0.00,0,0,0,0
1087,0.00,0,0,0,0
1137,0.00,0,0,0,0
1187,0.00,0,0,0,0
1238,0.00,0,0,0,0
1288,0.00,0,0,0,0
1338,0.00,0,0,0,0
1388,0.00,0,0,0,0
1438,0.00,0,0,0,0
1488,0.00,0,0,0,0
1538,0.00,0,0,0,0
1588,0.00,0,0,0,0
1638,0.00,0,0,0,0
1688,0.00,0,0,0,0
1738,0.00,0,0,0,0
1788,0.00,0,0,0,0
1838,0.00,0,0,0,0
1888,0.00,0,0,0,0
1938,0.00,0,0,0,0
1988,0.00,0,0,0,0
2038,0.00,0,0,0,0
2088,0.00,0,0,0,0
2138,0.00,0,0,0,0
3713,0.00,0,0,0,0
3763,0.00,0,0,0,0
3813,0.00,0,0,0,0
3863,0.00,0,0,0,0
3913,0.00,0,0,0,0
3963,0.00,0,0,0,0
4013,0.00,0,0,0,0
4063,0.00,0,0,0,0
4113,0.00,0,0,0,0
4163,0.00,0,0,0,0
4213,0.00,0,0,0,0
4263,0.00,0,0,0,0
4313,0.00,0,0,0,0
4363,0.00,0,0,0,0
4413,0.00,0,0,0,0
4463,0.00,0,0,0,0
4513,0.00,0,0,0,0
4563,0.00,0,0,0,0
4613,0.00,0,0,0,0
4663,0.00,0,0,0,0
4713,0.00,0,0,0,0
4763,0.00,0,0,0,0
4813,0.00,0,0,0,0
4864,0.00,0,0,0,0
4914,0.00,0,0,0,0
4964,0.00,0,0,0,0
5014,0.00,0,0,0,0
5064,0.00,0,0,0,0
5114,0.00,0,0,0,0
5164,0.00,0,0,0,0
5214,0.00,0,0,0,0
5264,0.00,0,0,0,0
5314,0.00,0,0,0,0
5364,0.00,0,0,0,0
5414,0.00,0,0,0,0
5464,0.00,0,0,0,0
5514,0.00,0,0,0,0
5564,0.00,0,0,0,0
5614,0.00,0,0,0,0
5664,0.00,0,0,0,0
5714,0.00,0,0,0,0
5764,0.00,0,0,0,0
5814,0.00,0,0,0,0
5864,0.00,0,0,0,0
5914,0.00,0,0,0,0
5964,0.00,0,0,0,0
6014,0.00,0,0,0,0
6064,0.00,0,0,0,0
6114,0.00,0,0,0,0
6164,0.00,0,0,0,0
6214,inf,0,0,0,0
6264,inf,0,0,0,0
6315,inf,0,0,0,0
6365,474.52,0,31,0,0
6415,1044.79,0,25,0,-30
6465,1047.49,6,25,0,0
6515,1310.96,0,22,0,-17
6565,1311.07,0,22,0,0
6615,1500.45,0,20,0,-14
6665,1677.10,0,19,0,-14
