------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.020000   Ki: 0.005000   Kd: 8.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
1521,0.00,0,0,0,0
1571,0.00,0,0,0,0
1622,0.00,0,0,0,0
1672,0.00,0,0,0,0
1722,0.00,0,0,0,0
1772,0.00,0,0,0,0
1822,0.00,0,0,0,0
1872,0.00,0,0,0,0
1922,0.00,0,0,0,0
1972,0.00,0,0,0,0
2022,0.00,0,0,0,0
2072,0.00,0,0,0,0
2122,0.00,0,0,0,0
2172,0.00,0,0,0,0
2222,0.00,0,0,0,0
2272,0.00,0,0,0,0
2322,0.00,0,0,0,0
2372,0.00,0,0,0,0
2422,0.00,0,0,0,0
2472,0.00,0,0,0,0
2522,0.00,0,0,0,0
2572,0.00,0,0,0,0
2622,0.00,0,0,0,0
2672,0.00,0,0,0,0
2722,0.00,0,0,0,0
2772,0.00,0,0,0,0
2822,0.00,0,0,0,0
2872,0.00,0,0,0,0
2922,0.00,0,0,0,0
2972,0.00,0,0,0,0
3022,0.00,0,0,0,0
3072,0.00,0,0,0,0
3122,0.00,0,0,0,0
3172,0.00,0,0,0,0
3222,0.00,0,0,0,0
3272,0.00,0,0,0,0
3322,0.00,0,0,0,0
3372,0.00,0,0,0,0
3422,0.00,0,0,0,0
3472,0.00,0,0,0,0
3522,0.00,0,0,0,0
3572,0.00,0,0,0,0
3622,0.00,0,0,0,0
3672,0.00,0,0,0,0
3722,0.00,0,0,0,0
3772,0.00,0,0,0,0
3822,0.00,0,0,0,0
3872,0.00,0,0,0,0
3922,0.00,0,0,0,0
3972,0.00,0,0,0,0
4022,0.00,0,0,0,0
