------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.025000   Ki: 0.005000   Kd: 8.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
1423,0.00,0,0,0,0
1473,0.00,0,0,0,0
1523,0.00,0,0,0,0
1573,0.00,0,0,0,0
1623,0.00,0,0,0,0
1673,0.00,0,0,0,0
1723,0.00,0,0,0,0
1773,0.00,0,0,0,0
1823,0.00,0,0,0,0
1873,0.00,0,0,0,0
1923,0.00,0,0,0,0
1973,0.00,0,0,0,0
2023,0.00,0,0,0,0
2073,0.00,0,0,0,0
2123,0.00,0,0,0,0
2173,0.00,0,0,0,0
2223,0.00,0,0,0,0
2273,0.00,0,0,0,0
2323,0.00,0,0,0,0
2373,0.00,0,0,0,0
2423,0.00,0,0,0,0
2473,0.00,0,0,0,0
2523,0.00,0,0,0,0
2573,0.00,0,0,0,0
2623,0.00,0,0,0,0
2673,0.00,0,0,0,0
2723,0.00,0,0,0,0
2774,0.00,0,0,0,0
2824,0.00,0,0,0,0
2874,0.00,0,0,0,0
2924,0.00,0,0,0,0
2974,0.00,0,0,0,0
3024,0.00,0,0,0,0
3074,0.00,0,0,0,0
3124,0.00,0,0,0,0
3174,0.00,0,0,0,0
3224,0.00,0,0,0,0
3274,0.00,0,0,0,0
3324,0.00,0,0,0,0
3374,0.00,0,0,0,0
3424,0.00,0,0,0,0
3474,inf,0,0,0,0
3524,inf,0,0,0,0
3574,inf,0,0,0,0
3624,493.40,41,77,0,0
3674,493.40,0,77,0,0
3724,630.12,23,74,0,-11
3774,1073.73,0,63,0,-63
3824,1117.15,25,62,0,-6
3874,1556.50,37,51,0,-12
