Microcontroller Governor - Abrupt Load Increase(1800 W) - Initially Constant Load (1500 W)
Trial: 8
Date: 4-5-2023
Time: 4:23 PM
Ambient Temp: 77
Head Temp: 211.6

------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:  Kp: 0.013  KpAlt: 0.025  Kd: 0.100  KdAlt: 4.000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                 300
                             |
RPM Precision:       20      |  PID Kp Alt Range:        70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID p Alt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
1734,0.00,0,0,0,0,0.00,0,0,0
1784,0.00,0,0,0,0,0.00,0,0,0
1835,0.00,0,0,0,0,0.00,0,0,0
1885,0.00,0,0,0,0,0.00,0,0,0
1935,0.00,0,0,0,0,0.00,0,0,0
1985,0.00,0,0,0,0,0.00,0,0,0
2035,0.00,0,0,0,0,0.00,0,0,0
2085,0.00,0,0,0,0,0.00,0,0,0
2135,0.00,0,0,0,0,0.00,0,0,0
2185,0.00,0,0,0,0,0.00,0,0,0
2235,0.00,0,0,0,0,0.00,0,0,0
2285,0.00,0,0,0,0,0.00,0,0,0
2335,0.00,0,0,0,0,0.00,0,0,0
2385,0.00,0,0,0,0,0.00,0,0,0
2435,0.00,0,0,0,0,0.00,0,0,0
2485,0.00,0,0,0,0,0.00,0,0,0
2535,0.00,0,0,0,0,0.00,0,0,0
2585,0.00,0,0,0,0,0.00,0,0,0
2635,0.00,0,0,0,0,0.00,0,0,0
2685,0.00,0,0,0,0,0.00,0,0,0
2735,0.00,0,0,0,0,0.00,0,0,0
2785,0.00,0,0,0,0,0.00,0,0,0
2835,0.00,0,0,0,0,0.00,0,0,0
2885,0.00,0,0,0,0,0.00,0,0,0
2935,0.00,0,0,0,0,0.00,0,0,0
2985,0.00,0,0,0,0,0.00,0,0,0
3035,0.00,0,0,0,0,0.00,0,0,0
3085,0.00,0,0,0,0,0.00,0,0,0
3135,0.00,0,0,0,0,0.00,0,0,0
3185,0.00,0,0,0,0,0.00,0,0,0
3235,0.00,0,0,0,0,0.00,0,0,0
3286,0.00,0,0,0,0,0.00,0,0,0
