846,0.00,0,0,0,0,0.00,0,0,0
9996,0.00,0,0,0,0,0.00,0,0,0
10046,0.00,0,0,0,0,0.00,0,0,0
10096,0.00,0,0,0,0,0.00,0,0,0
------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.013000   Ki: 0.025000   Kd: 0.100000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        20       |  PID I Precision:         70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change, P Cmd, I Cmd, D Cmd
1717,0.00,0,0,0,0,0.00,0,0,0
1767,0.00,0,0,0,0,0.00,0,0,0
1817,0.00,0,0,0,0,0.00,0,0,0
1867,0.00,0,0,0,0,0.00,0,0,0
1917,0.00,0,0,0,0,0.00,0,0,0
1967,0.00,0,0,0,0,0.00,0,0,0
2017,0.00,0,0,0,0,0.00,0,0,0
2067,0.00,0,0,0,0,0.00,0,0,0
2117,0.00,0,0,0,0,0.00,0,0,0
2167,0.00,0,0,0,0,0.00,0,0,0
2217,0.00,0,0,0,0,0.00,0,0,0
2267,0.00,0,0,0,0,0.00,0,0,0
2317,0.00,0,0,0,0,0.00,0,0,0
2367,0.00,0,0,0,0,0.00,0,0,0
2417,0.00,0,0,0,0,0.00,0,0,0
2467,0.00,0,0,0,0,0.00,0,0,0
2518,0.00,0,0,0,0,0.00,0,0,0
2568,0.00,0,0,0,0,0.00,0,0,0
2618,0.00,0,0,0,0,0.00,0,0,0
2668,0.00,0,0,0,0,0.00,0,0,0
2718,0.00,0,0,0,0,0.00,0,0,0
2768,0.00,0,0,0,0,0.00,0,0,0
2818,0.00,0,0,0,0,0.00,0,0,0
2868,0.00,0,0,0,0,0.00,0,0,0
2918,0.00,0,0,0,0,0.00,0,0,0
2968,0.00,0,0,0,0,0.00,0,0,0
3018,0.00,0,0,0,0,0.00,0,0,0
3068,0.00,0,0,0,0,0.00,0,0,0
3118,0.00,0,0,0,0,0.00,0,0,0
3168,0.00,0,0,0,0,0.00,0,0,0
3218,0.00,0,0,0,0,0.00,0,0,0
3268,0.00,0,0,0,0,0.00,0,0,0
3318,0.00,0,0,0,0,0.00,0,0,0
3368,0.00,0,0,0,0,0.00,0,0,0
3418,0.00,0,0,0,0,0.00,0,0,0
3468,0.00,0,0,0,0,0.00,0,0,0
3518,0.00,0,0,0,0,0.00,0,0,0
3568,0.00,0,0,0,0,0.00,0,0,0
3618,0.00,0,0,0,0,0.00,0,0,0
3668,0.00,0,0,0,0,0.00,0,0,0
3718,0.00,0,0,0,0,0.00,0,0,0
3768,0.00,0,0,0,0,0.00,0,0,0
3818,0.00,0,0,0,0,0.00,0,0,0
3868,0.00,0,0,0,0,0.00,0,0,0
3918,0.00,0,0,0,0,0.00,0,0,0
3968,0.00,0,0,0,0,0.00,0,0,0
4018,0.00,0,0,0,0,0.00,0,0,0
4068,0.00,0,0,0,0,0.00,0,0,0
4118,0.00,0,0,0,0,0.00,0,0,0
4168,0.00,0,0,0,0,0.00,0,0,0
4218,0.00,0,0,0,0,0.00,0,0,0
4268,0.00,0,0,0,0,0.00,0,0,0
4318,0.00,0,0,0,0,0.00,0,0,0
4368,0.00,0,0,0,0,0.00,0,0,0
4418,0.00,0,0,0,0,0.00,0,0,0
4468,0.00,0,0,0,0,0.00,0,0,0
4518,0.00,0,0,0,0,0.00,0,0,0
4568,0.00,0,0,0,0,0.00,0,0,0
4618,0.00,0,0,0,0,0.00,0,0,0
4668,0.00,0,0,0,0,0.00,0,0,0
4718,0.00,0,0,0,0,0.00,0,0,0
4768,0.00,0,0,0,0,0.00,0,0,0
4818,0.00,0,0,0,0,0.00,0,0,0
4868,0.00,0,0,0,0,0.00,0,0,0
4918,0.00,0,0,0,0,0.00,0,0,0
4968,0.00,0,0,0,0,0.00,0,0,0
5018,0.00,0,0,0,0,0.00,0,0,0
5068,0.00,0,0,0,0,0.00,0,0,0
5118,0.00,0,0,0,0,0.00,0,0,0
5168,0.00,0,0,0,0,0.00,0,0,0
5218,0.00,0,0,0,0,0.00,0,0,0
5268,0.00,0,0,0,0,0.00,0,0,0
5318,0.00,0,0,0,0,0.00,0,0,0
5368,0.00,0,0,0,0,0.00,0,0,0
5419,0.00,0,0,0,0,0.00,0,0,0
5469,0.00,0,0,0,0,0.00,0,0,0
5519,0.00,0,0,0,0,0.00,0,0,0
5569,0.00,0,0,0,0,0.00,0,0,0
5619,0.00,0,0,0,0,0.00,0,0,0
5669,0.00,0,0,0,0,0.00,0,0,0
5719,0.00,0,0,0,0,0.00,0,0,0
5769,0.00,0,0,0,0,0.00,0,0,0
5819,0.00,0,0,0,0,0.00,0,0,0
5869,0.00,0,0,0,0,0.00,0,0,0
5919,0.00,0,0,0,0,0.00,0,0,0
5969,0.00,0,0,0,0,0.00,0,0,0
6019,0.00,0,0,0,0,0.00,0,0,0
6069,inf,0,0,0,0,inf,0,0,0
6119,828.09,29,36,0,0,inf,36,0,0
6169,828.09,0,36,0,0,inf,36,0,0
6219,779.87,5,36,0,0,48.22,72,0,0
6269,766.64,33,36,0,0,13.23,108,0,0
6319,766.64,0,36,0,0,13.23,108,0,0
6369,760.96,13,36,0,0,5.68,144,0,0
6419,1171.88,9,31,0,0,-410.92,175,0,0
